"alpha","beta","N.tot","S.frac","sigma","cv.abund","S.tot","alpha.const","slope.P","slope.E","slope.S1","mean.P.minus","mean.log.abund","E.happened","type"
0.99,-0.4,1000,0.05,1,10,50,TRUE,0.0724493135648825,0.570862651777535,0.46073587242167,0.304915273030314,2.08633878386552,TRUE,"Negative DD"
0.01,0,1000,0.05,1,10,50,TRUE,-0.000905614259928483,-0.0106872945556743,0.493416923038508,0.01,1.66914179649046,TRUE,"Constant death"
0.1,0,1000,0.05,1,10,50,TRUE,-0.0127484513150715,0.265355066866094,0.491850102016047,0.1,1.80656481767799,TRUE,"Constant death"
0.3,0,1000,0.05,1,10,50,TRUE,-0.051812664217603,0.147982445421272,0.438988205483258,0.3,2.48904559566232,TRUE,"Constant death"
0.5,0,1000,0.05,1,10,50,TRUE,-0.0506503543099202,0.34955323700239,0.495184710154415,0.5,2.17381175401713,TRUE,"Constant death"
0.7,0,1000,0.05,1,10,50,TRUE,-0.00623043624749455,0.505621596190771,0.506676289263578,0.7,1.42356534492198,TRUE,"Constant death"
0.9,0,1000,0.05,1,10,50,TRUE,-0.0657857402338038,0.369565325090536,0.454266366656743,0.9,1.75093628476917,TRUE,"Constant death"
0.99,0,1000,0.05,1,10,50,TRUE,-0.0227108433236973,0.438690080014809,0.466739741873112,0.99,2.19843136175175,TRUE,"Constant death"
0.01,0.4,1000,0.05,1,10,50,TRUE,-0.131596152334592,-0.0242149544321346,0.474579331200122,0.637157083290598,2.24414943869797,TRUE,"Positive DD"
0.1,0.4,1000,0.05,1,10,50,TRUE,-0.145045408103308,0.0974143871386879,0.498017095129186,0.81612052167556,1.86515076919908,TRUE,"Positive DD"
0.3,0.4,1000,0.05,1,10,50,TRUE,-0.10109776805923,0.30840982892241,0.474393194679142,0.890527552848371,2.17696523645372,TRUE,"Positive DD"
0.5,0.4,1000,0.05,1,10,50,TRUE,-0.0800096748854499,0.341494450391003,0.458640559912883,0.952225653887336,2.06871918488156,TRUE,"Positive DD"
0.7,0.4,1000,0.05,1,10,50,TRUE,-0.0541414468416901,0.41087291993915,0.485069655129284,0.971265058104368,1.9122934240262,TRUE,"Positive DD"
0.9,0.4,1000,0.05,1,10,50,TRUE,-0.0226883858238435,0.467389077218462,0.496024814764896,0.993332477446331,1.93094548310883,TRUE,"Positive DD"
0.99,0.4,1000,0.05,1,10,50,TRUE,0,0.429696376876601,0.429696376876601,0.999406776975749,1.94285143911355,TRUE,"Positive DD"
0.01,1,1000,0.05,1,10,50,TRUE,-0.0938398528775096,0.309696658587176,0.452743511847148,0.932970512021339,2.06544680617728,TRUE,"Positive DD"
0.1,1,1000,0.05,1,10,50,TRUE,-0.0955214588166576,0.377676581381498,0.536645195112654,0.946061520995595,1.42660483311844,TRUE,"Positive DD"
0.3,1,1000,0.05,1,10,50,TRUE,-0.0391686470830947,0.434527864568978,0.486505779939308,0.972043113197325,1.93832512853175,TRUE,"Positive DD"
0.5,1,1000,0.05,1,10,50,TRUE,-0.0179283050705523,0.419937617791048,0.441335433188891,0.98981268250476,2.33037939475832,TRUE,"Positive DD"
0.7,1,1000,0.05,1,10,50,TRUE,-0.0115081639172045,0.491285273759278,0.505457180732143,0.992053849578837,1.95797647815404,TRUE,"Positive DD"
0.9,1,1000,0.05,1,10,50,TRUE,-0.00581476095679819,0.434478912528673,0.441401964255379,0.998459724402544,1.74055942093841,TRUE,"Positive DD"
0.99,1,1000,0.05,1,10,50,TRUE,0,0.436075707306423,0.436075707306423,0.999839194725213,2.10966797780385,TRUE,"Positive DD"
0.01,4,1000,0.05,1,10,50,TRUE,-0.0793085462891344,0.362791055748919,0.479855023673315,0.952922548782495,1.87863265921846,TRUE,"Positive DD"
0.1,4,1000,0.05,1,10,50,TRUE,-0.0299267150172856,0.431921882637325,0.46986929805304,0.982597281389133,2.31374598204481,TRUE,"Positive DD"
0.3,4,1000,0.05,1,10,50,TRUE,-0.0239917071667944,0.433254680350624,0.463418572275245,0.988323682655432,1.6365360222876,TRUE,"Positive DD"
0.5,4,1000,0.05,1,10,50,TRUE,-0.00324075718111198,0.474119128049839,0.477992906569708,0.996079157048963,2.23845033176563,TRUE,"Positive DD"
0.7,4,1000,0.05,1,10,50,TRUE,-0.00670601291382107,0.493075172314643,0.501209370145985,0.996714184284134,1.75293348467122,TRUE,"Positive DD"
0.9,4,1000,0.05,1,10,50,TRUE,-0.00159587431843342,0.47087462441364,0.472766868387518,0.999268659983949,2.0681277796607,TRUE,"Positive DD"
0.99,4,1000,0.05,1,10,50,TRUE,0,0.485617752954781,0.485617752954781,0.999929469910155,1.96946854534035,TRUE,"Positive DD"
0.01,-4,100,0.1,1,10,10,TRUE,NA,NA,0.566514890149751,0.000158443986807933,1.6589788886659,FALSE,"Negative DD"
0.1,-4,100,0.1,1,10,10,TRUE,0.00867036730971718,0.999999999470555,0.562809785739817,0.00237274210885007,1.35908226580875,TRUE,"Negative DD"
0.3,-4,100,0.1,1,10,10,TRUE,0.00974003984136823,0.999999999470555,0.5438519857536,0.00780296939605618,1.33167413336434,TRUE,"Negative DD"
0.5,-4,100,0.1,1,10,10,TRUE,-0.00187847551786147,0.124703606577161,0.540711753336358,0.0058642589583982,2.05899587924228,TRUE,"Negative DD"
0.7,-4,100,0.1,1,10,10,TRUE,0.0138123876614057,0.971088094895632,0.580634762709201,0.0218268105604597,1.79053175194074,TRUE,"Negative DD"
0.9,-4,100,0.1,1,10,10,TRUE,0.00959057482667343,0.999999999470555,0.507247940680181,0.0107465749269058,2.3371308093523,TRUE,"Negative DD"
0.99,-4,100,0.1,1,10,10,TRUE,0.0284069131786302,0.999999999970007,0.560404784514533,0.0387131808725001,2.29221932580726,TRUE,"Negative DD"
0.01,-1,100,0.1,1,10,10,TRUE,NA,NA,0.514953982555039,0.000434768200568902,1.4727289884879,FALSE,"Negative DD"
0.1,-1,100,0.1,1,10,10,TRUE,0.0111668148896039,0.999999999470555,0.52052330503216,0.0030205165133512,1.81630830330507,TRUE,"Negative DD"
0.3,-1,100,0.1,1,10,10,TRUE,0.0111981201935535,0.999999999470555,0.540750053735015,0.0130817851841765,1.71614667990167,TRUE,"Negative DD"
0.5,-1,100,0.1,1,10,10,TRUE,0.00405397110763975,0.718911162173762,0.62354191630331,0.0425950812942259,1.52584725458412,TRUE,"Negative DD"
0.7,-1,100,0.1,1,10,10,TRUE,0.0382839379795186,0.828494352472672,0.499030648399008,0.0447581765872488,1.38564204456637,TRUE,"Negative DD"
0.9,-1,100,0.1,1,10,10,TRUE,0.0265714638428238,0.713470149883556,0.559016454737514,0.104697534287854,1.89805691009363,TRUE,"Negative DD"
0.99,-1,100,0.1,1,10,10,TRUE,0.0513103402119337,0.81583205737244,0.57874879156412,0.215465780622122,2.03739052264923,TRUE,"Negative DD"
0.01,-0.4,100,0.1,1,10,10,TRUE,NA,NA,0.578424299701983,0.00159105393634478,1.3567579702971,FALSE,"Negative DD"
0.1,-0.4,100,0.1,1,10,10,TRUE,-0.00832190836911341,-0.505087912291295,0.539778941127308,0.0199304139312843,1.99024175889338,TRUE,"Negative DD"
0.3,-0.4,100,0.1,1,10,10,TRUE,-0.00744728030018435,0.408092561142566,0.542381767191539,0.0593248245655006,2.20742279356033,TRUE,"Negative DD"
0.5,-0.4,100,0.1,1,10,10,TRUE,-0.0298430934844084,0.328901394707683,0.609667182351294,0.196853399034026,1.92322803012244,TRUE,"Negative DD"
0.7,-0.4,100,0.1,1,10,10,TRUE,-0.0340138101081659,-0.021894879388339,0.41901394989465,0.118015367571821,3.3099133078934,TRUE,"Negative DD"
0.9,-0.4,100,0.1,1,10,10,TRUE,-0.00708046076805077,0.543200305704368,0.582564212538185,0.541055960898405,1.8925957620207,TRUE,"Negative DD"
0.99,-0.4,100,0.1,1,10,10,TRUE,-0.041595108828213,0.473497191093022,0.535389629159294,0.871433084229892,2.34173742747957,TRUE,"Negative DD"
0.01,0,100,0.1,1,10,10,TRUE,NA,NA,0.613911061370656,0.01,1.84986866835986,FALSE,"Constant death"
0.1,0,100,0.1,1,10,10,TRUE,0.012478474665264,0.791757776886789,0.457484775158346,0.1,1.39694326402365,TRUE,"Constant death"
0.3,0,100,0.1,1,10,10,TRUE,-0.0448678406269475,0.310952214874122,0.568805027075359,0.3,1.92550574247141,TRUE,"Constant death"
0.5,0,100,0.1,1,10,10,TRUE,-0.000796292717373785,0.548134103289655,0.441863405001026,0.5,0.872740327138325,TRUE,"Constant death"
0.7,0,100,0.1,1,10,10,TRUE,-0.077613909745513,0.236447576267358,0.349529242215307,0.7,1.75595271968778,TRUE,"Constant death"
0.9,0,100,0.1,1,10,10,TRUE,-0.0667972914205958,0.493982510768682,0.610679666563873,0.9,1.98507858763295,TRUE,"Constant death"
0.99,0,100,0.1,1,10,10,TRUE,-0.00963860044956997,0.513788660950623,0.525968953759174,0.99,1.91329719328001,TRUE,"Constant death"
0.01,0.4,100,0.1,1,10,10,TRUE,-0.0918212169830106,0.0767967262265911,0.614623962346294,0.411480564210885,1.36489257633327,TRUE,"Positive DD"
0.1,0.4,100,0.1,1,10,10,TRUE,-0.141691558013008,0.227133477664684,0.529816351469308,0.871464167908789,1.16331810719535,TRUE,"Positive DD"
0.3,0.4,100,0.1,1,10,10,TRUE,-0.0829966879108934,0.387159291803777,0.540801683150391,0.810010524460412,1.76618307164415,TRUE,"Positive DD"
0.5,0.4,100,0.1,1,10,10,TRUE,-0.0578010858338282,0.410411757700495,0.490268069091583,0.927909564763384,1.39180204670686,TRUE,"Positive DD"
0.7,0.4,100,0.1,1,10,10,TRUE,-0.0546780254076809,0.39537983235728,0.46846906639421,0.968271321458786,1.95020708586889,TRUE,"Positive DD"
0.9,0.4,100,0.1,1,10,10,TRUE,0,0.532965174723279,0.532965174723279,0.987152885679107,2.06586867005841,TRUE,"Positive DD"
0.99,0.4,100,0.1,1,10,10,TRUE,0,0.508231162910877,0.508231162910877,0.998624300191794,1.45328176878465,TRUE,"Positive DD"
0.01,1,100,0.1,1,10,10,TRUE,-0.0413571641831673,0.461889380714646,0.518681173685295,0.92439325807158,1.34452491284593,TRUE,"Positive DD"
0.1,1,100,0.1,1,10,10,TRUE,-0.0715037701459026,0.484248315418906,0.606288789382303,0.86137810025074,1.78122447465784,TRUE,"Positive DD"
0.3,1,100,0.1,1,10,10,TRUE,-0.0683648343477489,0.391120908419187,0.490375990543779,0.960606991491415,1.39915323126097,TRUE,"Positive DD"
0.5,1,100,0.1,1,10,10,TRUE,-0.0182683443191304,0.529605411203821,0.55352609793868,0.975087729998365,1.89136717815843,TRUE,"Positive DD"
0.7,1,100,0.1,1,10,10,TRUE,-0.0278769895828851,0.51065334773036,0.548020999653216,0.986369496723718,1.67245365608992,TRUE,"Positive DD"
0.9,1,100,0.1,1,10,10,TRUE,-0.0266345373934272,0.337904991041845,0.370217876149488,0.997263938831565,1.48504281318011,TRUE,"Positive DD"
0.99,1,100,0.1,1,10,10,TRUE,0,0.636600921777585,0.636600921777585,0.999372744626319,1.6047020613267,TRUE,"Positive DD"
0.01,4,100,0.1,1,10,10,TRUE,-0.0478772105249442,0.537607821737019,0.608858986685615,0.842251985894631,1.79614272597342,TRUE,"Positive DD"
0.1,4,100,0.1,1,10,10,TRUE,-0.0729544651358623,0.458671957813838,0.573434694437374,0.940957470556361,1.27544901812331,TRUE,"Positive DD"
0.3,4,100,0.1,1,10,10,TRUE,-0.0204689032473563,0.357215395845281,0.380904967559245,0.989657648458117,1.94591014905531,TRUE,"Positive DD"
0.5,4,100,0.1,1,10,10,TRUE,-0.00461068152590822,0.641938330594265,0.648265531265604,0.990769321144022,2.00280364901821,TRUE,"Positive DD"
0.7,4,100,0.1,1,10,10,TRUE,0,0.600833062764066,0.600833062764066,0.997717556808965,2.12133599286976,TRUE,"Positive DD"
0.9,4,100,0.1,1,10,10,TRUE,0,0.578873069746494,0.578873069746494,0.998746849290183,1.9553296463787,TRUE,"Positive DD"
0.99,4,100,0.1,1,10,10,TRUE,0,0.633443685170285,0.633443685170285,0.99991077494997,2.05227448982832,TRUE,"Positive DD"
0.01,-4,1000,0.1,1,10,100,TRUE,NA,NA,0.570961086852134,0.000148797531577602,1.47523075041851,FALSE,"Negative DD"
0.1,-4,1000,0.1,1,10,100,TRUE,0.0048677776729422,0.950628568668105,0.593571517367668,0.00143514530430459,1.42215678004938,TRUE,"Negative DD"
0.3,-4,1000,0.1,1,10,100,TRUE,0.00154096162140953,0.906456713015943,0.598728919268597,0.0058851702704466,1.53406289521948,TRUE,"Negative DD"
0.5,-4,1000,0.1,1,10,100,TRUE,0.0114829706663295,0.999999999999919,0.57577416448131,0.00854973442164577,1.28571875538014,TRUE,"Negative DD"
0.7,-4,1000,0.1,1,10,100,TRUE,0.0166971681018098,0.928203823182479,0.527903221601592,0.0184291105276193,1.67927584853708,TRUE,"Negative DD"
0.9,-4,1000,0.1,1,10,100,TRUE,0.0440338976593087,0.952773710005404,0.562579471705999,0.0357657466113243,1.36960028628514,TRUE,"Negative DD"
0.99,-4,1000,0.1,1,10,100,TRUE,0.0512693874850645,0.827291503739661,0.528175248006204,0.0755966038571501,1.76257209541126,TRUE,"Negative DD"
0.01,-1,1000,0.1,1,10,100,TRUE,NA,NA,0.57770292699986,0.00027392007103606,1.33004064572019,FALSE,"Negative DD"
0.1,-1,1000,0.1,1,10,100,TRUE,0.00496806553311443,0.857182348449507,0.564173084976224,0.00446103712977001,1.44983931216096,TRUE,"Negative DD"
0.3,-1,1000,0.1,1,10,100,TRUE,0.00694884945158084,0.925463089033675,0.580421563427499,0.0133995229880263,1.70205497001204,TRUE,"Negative DD"
0.5,-1,1000,0.1,1,10,100,TRUE,0.018461478574391,0.80444926159212,0.561573244845417,0.0316451062333043,1.48466477980019,TRUE,"Negative DD"
0.7,-1,1000,0.1,1,10,100,TRUE,0.0764920587737335,0.927903840471384,0.605255387851809,0.0247985103051655,0.791789925832146,TRUE,"Negative DD"
0.9,-1,1000,0.1,1,10,100,TRUE,0.0501469850887862,0.836629392215306,0.574816362468204,0.0748666135808904,1.49545772927617,TRUE,"Negative DD"
0.99,-1,1000,0.1,1,10,100,TRUE,0.125170605635815,0.869818974103643,0.597072810708465,0.0696705790297016,0.864332508220033,TRUE,"Negative DD"
0.01,-0.4,1000,0.1,1,10,100,TRUE,0.00132645772820681,0.999999999470555,0.529377570367105,0.00119479904359899,1.56210651295412,TRUE,"Negative DD"
0.1,-0.4,1000,0.1,1,10,100,TRUE,0.00325387524812522,0.716623800294041,0.496082756906878,0.0116992525407234,1.90297171363466,TRUE,"Negative DD"
0.3,-0.4,1000,0.1,1,10,100,TRUE,0.0194500314232393,0.778483835059674,0.568505164036043,0.0571383980466846,1.64297768998467,TRUE,"Negative DD"
0.5,-0.4,1000,0.1,1,10,100,TRUE,0.0150101767930381,0.599297944604663,0.576909168603848,0.0950494034161434,1.5434482486094,TRUE,"Negative DD"
0.7,-0.4,1000,0.1,1,10,100,TRUE,0.0513587717993292,0.74388069353489,0.580410416542729,0.0949020571246224,1.08086930683786,TRUE,"Negative DD"
0.9,-0.4,1000,0.1,1,10,100,TRUE,0.0719814654724664,0.643721100879115,0.500049534746914,0.184066106093877,1.57757216863074,TRUE,"Negative DD"
0.99,-0.4,1000,0.1,1,10,100,TRUE,0.0726694468391042,0.649251146371976,0.564694501638181,0.379192292121895,1.46413808385145,TRUE,"Negative DD"
0.01,0,1000,0.1,1,10,100,TRUE,-0.00134878027432444,0.0376645868915625,0.564710680820502,0.01,1.79800885310553,TRUE,"Constant death"
0.1,0,1000,0.1,1,10,100,TRUE,-0.0135152808599178,0.244572550915595,0.506672413613628,0.1,1.91769411930993,TRUE,"Constant death"
0.3,0,1000,0.1,1,10,100,TRUE,-0.0381476519696175,0.383817466598451,0.551345306222321,0.3,1.72999776288867,TRUE,"Constant death"
0.5,0,1000,0.1,1,10,100,TRUE,-0.0648185357655325,0.285483572163455,0.518658844509659,0.5,1.67308331464235,TRUE,"Constant death"
0.7,0,1000,0.1,1,10,100,TRUE,-0.0610546530992015,0.447444032837573,0.566516340641172,0.7,1.65106186934373,TRUE,"Constant death"
0.9,0,1000,0.1,1,10,100,TRUE,-0.0365862738180883,0.543158916184099,0.585325926917312,0.9,1.33670371354994,TRUE,"Constant death"
0.99,0,1000,0.1,1,10,100,TRUE,-0.0113238860278707,0.515250369728805,0.528964457733203,0.99,1.53933536027119,TRUE,"Constant death"
0.01,0.4,1000,0.1,1,10,100,TRUE,-0.0992805247122646,-0.02227122768794,0.63038070999052,0.636024827982729,1.32580895242346,TRUE,"Positive DD"
0.1,0.4,1000,0.1,1,10,100,TRUE,-0.125472467650284,0.224151749293153,0.545337845361737,0.759672286697498,1.49174268685008,TRUE,"Positive DD"
0.3,0.4,1000,0.1,1,10,100,TRUE,-0.109621329919948,0.353375095009713,0.556913215314455,0.90023915869908,1.2148865196198,TRUE,"Positive DD"
0.5,0.4,1000,0.1,1,10,100,TRUE,-0.0838454439624477,0.434690139738828,0.579574859347161,0.879768207825989,1.71736936143662,TRUE,"Positive DD"
0.7,0.4,1000,0.1,1,10,100,TRUE,-0.0527774513861932,0.492027153956215,0.567142315161817,0.957601120720536,1.46901970717066,TRUE,"Positive DD"
0.9,0.4,1000,0.1,1,10,100,TRUE,-0.0157098027691519,0.52605137808868,0.54653384022812,0.982149680505219,1.83870469877209,TRUE,"Positive DD"
0.99,0.4,1000,0.1,1,10,100,TRUE,-0.00183512670670114,0.567066120434835,0.569348361913751,0.998136725994263,1.64898115866807,TRUE,"Positive DD"
0.01,1,1000,0.1,1,10,100,TRUE,-0.120607051165256,0.293228305889762,0.520269176912259,0.865038214065708,1.63342893245846,TRUE,"Positive DD"
0.1,1,1000,0.1,1,10,100,TRUE,-0.0816922970455149,0.425951925907516,0.55866026704789,0.90648142003983,1.50638462156677,TRUE,"Positive DD"
0.3,1,1000,0.1,1,10,100,TRUE,-0.0488353693082526,0.488912690832135,0.558603231488843,0.953948059805197,1.63840767998481,TRUE,"Positive DD"
0.5,1,1000,0.1,1,10,100,TRUE,-0.0251719654526422,0.493895275710887,0.526535268941253,0.980282089631418,1.66945074376167,TRUE,"Positive DD"
0.7,1,1000,0.1,1,10,100,TRUE,-0.00883402980993781,0.543455452663149,0.554628146045902,0.988431615257898,1.90425562659676,TRUE,"Positive DD"
0.9,1,1000,0.1,1,10,100,TRUE,-0.00302354201738289,0.581434409871281,0.585118916091057,0.996281079237848,1.30701131503846,TRUE,"Positive DD"
0.99,1,1000,0.1,1,10,100,TRUE,0,0.551396862270503,0.551396862270503,0.999685036722836,1.83064592653143,TRUE,"Positive DD"
0.01,4,1000,0.1,1,10,100,TRUE,-0.0960155755349732,0.392742284738004,0.55395500554469,0.93495459788431,1.38152629156055,TRUE,"Positive DD"
0.1,4,1000,0.1,1,10,100,TRUE,-0.0418369271253774,0.450057229379697,0.506861114017807,0.96863470466905,1.75620912600345,TRUE,"Positive DD"
0.3,4,1000,0.1,1,10,100,TRUE,-0.0292291522832635,0.520774393156238,0.558832960183607,0.984631258109589,1.24264644023504,TRUE,"Positive DD"
0.5,4,1000,0.1,1,10,100,TRUE,-0.00903050051294761,0.53334305363822,0.544607690536511,0.990614352595211,1.70965196937842,TRUE,"Positive DD"
0.7,4,1000,0.1,1,10,100,TRUE,-0.00926795720113993,0.590417447993358,0.601756045031427,0.995360230027391,1.26971801860572,TRUE,"Positive DD"
0.9,4,1000,0.1,1,10,100,TRUE,-0.00157706270532665,0.532819327458018,0.534720050439471,0.998472670943697,1.40197208835083,TRUE,"Positive DD"
0.99,4,1000,0.1,1,10,100,TRUE,0,0.522345613380456,0.522345613380456,0.99983960399834,1.37813897355317,TRUE,"Positive DD"
0.01,-4,100,0.2,1,10,20,TRUE,NA,NA,0.638361704024662,0.000527900139883665,0.953302036137112,FALSE,"Negative DD"
0.1,-4,100,0.2,1,10,20,TRUE,NA,NA,0.705420175909531,0.00359684872624217,1.46988712657823,FALSE,"Negative DD"
0.3,-4,100,0.2,1,10,20,TRUE,NA,NA,0.43951377530977,0.00659984714844807,1.41063206911485,FALSE,"Negative DD"
0.5,-4,100,0.2,1,10,20,TRUE,0.0104511759817067,0.999999999999992,0.625904039220079,0.022441742628925,1.43514328012078,TRUE,"Negative DD"
0.7,-4,100,0.2,1,10,20,TRUE,0.0044365343159019,0.906456713015943,0.686675409302909,0.0446455798718172,1.40816455289503,TRUE,"Negative DD"
0.9,-4,100,0.2,1,10,20,TRUE,0.0495213316059425,0.961151395891975,0.673200906749928,0.113600052326779,1.18584039078342,TRUE,"Negative DD"
0.99,-4,100,0.2,1,10,20,TRUE,0.0353534910761566,0.841553310821574,0.657213602380779,0.16676509810466,1.49895686213457,TRUE,"Negative DD"
0.01,-1,100,0.2,1,10,20,TRUE,NA,NA,0.689211248523793,0.000855944700623636,1.50128394237846,FALSE,"Negative DD"
0.1,-1,100,0.2,1,10,20,TRUE,0.0082010519722391,0.999999999470555,0.617147427139037,0.00816933283322481,0.832119677931941,TRUE,"Negative DD"
0.3,-1,100,0.2,1,10,20,TRUE,0.0150400370239229,0.999999999999992,0.586057021423354,0.0191535454508792,1.23865925803775,TRUE,"Negative DD"
0.5,-1,100,0.2,1,10,20,TRUE,0.0021099725105808,0.635981580323836,0.63420787391223,0.0576891342805024,1.06082116503803,TRUE,"Negative DD"
0.7,-1,100,0.2,1,10,20,TRUE,0.0595619726981046,1,0.632839109869191,0.0988100553408415,1.08097720973974,TRUE,"Negative DD"
0.9,-1,100,0.2,1,10,20,TRUE,0.0386967926992172,0.767885162686531,0.62660279135081,0.192509028190195,1.58041134638341,TRUE,"Negative DD"
0.99,-1,100,0.2,1,10,20,TRUE,0.145197098960732,0.948634095407679,0.546597422024479,0.137155423530454,0.763240112660145,TRUE,"Negative DD"
0.01,-0.4,100,0.2,1,10,20,TRUE,NA,NA,0.639967415818785,0.0032539221584782,1.38131107715299,FALSE,"Negative DD"
0.1,-0.4,100,0.2,1,10,20,TRUE,0.0216350076810289,0.999999998909924,0.574239484391277,0.0208938101812338,1.59085992605608,TRUE,"Negative DD"
0.3,-0.4,100,0.2,1,10,20,TRUE,-0.00513984728003072,0.523526015593056,0.629084199266568,0.098404385834406,1.55160648731504,TRUE,"Negative DD"
0.5,-0.4,100,0.2,1,10,20,TRUE,0.0451350467729495,0.786522662915728,0.599813482488808,0.107103661338318,1.1086440989638,TRUE,"Negative DD"
0.7,-0.4,100,0.2,1,10,20,TRUE,-0.015073068595842,0.477462120580094,0.563757543832832,0.290908699212972,1.90613757922334,TRUE,"Negative DD"
0.9,-0.4,100,0.2,1,10,20,TRUE,-0.0505998088909391,0.544511903351792,0.659250785726803,0.715774179427611,1.45001633211093,TRUE,"Negative DD"
0.99,-0.4,100,0.2,1,10,20,TRUE,-0.019012116759936,0.59013736839271,0.619269153873936,0.915532705270203,1.61219721277042,TRUE,"Negative DD"
0.01,0,100,0.2,1,10,20,TRUE,NA,NA,0.671688304499488,0.01,1.26479301846571,FALSE,"Constant death"
0.1,0,100,0.2,1,10,20,TRUE,-0.019099965595896,-0.0734260955868677,0.658652564928174,0.1,1.40064295625152,TRUE,"Constant death"
0.3,0,100,0.2,1,10,20,TRUE,-0.0505396337960962,0.437295989084067,0.702577142027063,0.3,1.37605068317904,TRUE,"Constant death"
0.5,0,100,0.2,1,10,20,TRUE,-0.0567440632808533,0.477538796598873,0.669485472240957,0.5,1.32357887353582,TRUE,"Constant death"
0.7,0,100,0.2,1,10,20,TRUE,-0.0637140205160307,0.472413935723979,0.570487774322571,0.7,1.75830311327798,TRUE,"Constant death"
0.9,0,100,0.2,1,10,20,TRUE,-0.0402219467215655,0.530237829754116,0.576838863934317,0.9,0.9939626599152,TRUE,"Constant death"
0.99,0,100,0.2,1,10,20,TRUE,0,0.672779824347073,0.672779824347073,0.99,1.08944646409362,TRUE,"Constant death"
0.01,0.4,100,0.2,1,10,20,TRUE,-0.0773548869943345,0.102174637350571,0.623930407464006,0.305523682194546,1.54898369303002,TRUE,"Positive DD"
0.1,0.4,100,0.2,1,10,20,TRUE,-0.116034686210756,0.326492282609599,0.538084992768416,0.836996453886714,1.12138342984151,TRUE,"Positive DD"
0.3,0.4,100,0.2,1,10,20,TRUE,-0.0901685684658765,0.471419452921571,0.632272505480822,0.804917673124081,1.09991916804594,TRUE,"Positive DD"
0.5,0.4,100,0.2,1,10,20,TRUE,-0.0634064853962204,0.538240491870031,0.663713719632367,0.774267796938243,1.51081460673667,TRUE,"Positive DD"
